"scenario","tag","vus","records","depth","sizeKb","duration","requests","rps","latencyAvg","latencyMed","latencyP90","latencyP95","latencyP99","latencyMax","dataReceivedBytes","dataSentBytes","failed"
"post","npgsqlrest-routine-jit-v3.21.0",100,100,"","","60s",37417,532.4968859516431,153.82650201376407,142.894869,293.7438166,362.8002707999999,516.2927265599991,1005.545069,428897723,9092331,0
"post","npgsqlrest-routine-jit-v3.21.0",200,100,"","","60s",36979,525.604564069367,302.4659528945077,300.837225,494.0204718,581.5177680999999,826.5735492000002,1589.158048,423876437,8985897,0
"post","npgsqlrest-routine-jit-v3.21.0",50,100,"","","60s",38144,544.2085969302731,75.29536638753231,71.766724,132.169652,163.68820384999998,222.72435869999995,491.430153,437226792,9268992,0
"post","npgsqlrest-routine-jit-v3.21.0",100,10,"","","60s",267973,3827.039365046516,23.61278921737284,22.211808,39.24845300000001,44.42454599999999,55.46910907999992,113.752915,338449899,64849466,0
"post","npgsqlrest-routine-jit-v3.21.0",200,10,"","","60s",254880,3637.9479680496765,48.42741544025404,47.94282,76.12485790000001,82.92454805,102.08501068999999,216.061461,321913440,61680960,0
"post","npgsqlrest-routine-jit-v3.21.0",50,10,"","","60s",284699,4066.033936077401,10.926250851815247,9.323498,22.634968,26.815150999999993,33.71337462000001,85.603304,359574837,68897158,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",1,100,"","","60s",6866,98.07588840852242,3.448736434022708,3.202789,4.6714649999999995,5.190118,6.896617500000001,28.543565,486744472,3741970,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",100,100,"","","60s",11825,167.48247031662217,440.8769701468904,416.58723,802.37028,958.9977305999997,1266.9617696000007,2609.152272,838297900,6444625,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",200,100,"","","60s",11901,167.32873219046968,843.3413517103609,804.435392,1475.957174,1896.462264,2675.119659,5246.941693,843685692,6486045,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",50,100,"","","60s",11888,169.2225494948639,203.44800589527316,181.3944435,394.04685400000005,485.78322749999995,702.9697597499991,1264.782233,842764096,6478415,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",1,10,"","","60s",27255,389.34347919814957,1.4864636923500405,1.236005,2.427979400000001,2.6649927,3.6998608799999992,44.28746,195309330,14826720,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",100,10,"","","60s",101996,1455.8036069744985,60.92568525820662,62.244852,89.1996265,100.37259350000001,133.86469200000064,1455.761803,730754911,55485824,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",200,10,"","","60s",99357,1416.8449101922238,119.29533009835195,123.88118,179.6007146,197.284423,262.37989204000013,519.677237,711857847,54050208,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",50,10,"","","60s",103509,1477.7402183468027,29.553174536185246,29.229775,45.8123676,52.110258399999964,68.91465451999994,171.966732,741587394,56308896,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",1,1,"","","60s",43828,626.0942388028534,1.2541402874190093,1.123296,1.9744223,2.13049565,2.965999400000009,19.339798,37692080,23798604,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",100,1,"","","60s",183513,2620.3186553797436,35.219160072453164,33.252316,72.09735500000001,83.284435,110.07439688000001,201.369415,157821180,99647559,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",200,1,"","","60s",182454,2603.886798827563,71.06608578213798,70.866958,111.649353,123.87262100000001,152.57986119999998,261.997118,156910440,99072522,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",50,1,"","","60s",189348,2704.2402620000857,16.971394675211705,15.8915045,33.168106,39.5342425,52.3928641,124.601138,162839280,102815964,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",1,500,"","","60s",1517,21.668886964836695,12.893044502966365,13.4175,14.838875600000001,16.223517,21.89781871999998,42.145097,542941885,826765,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",100,500,"","","60s",2457,34.002540446100085,852.3536017179475,775.256227,1464.5153842000002,1664.2143931999997,2211.86339372,3212.656489,879372585,1339065,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",200,500,"","","60s",2527,34.46913449008943,1753.647484494264,1620.50918,3063.9291968,3405.4612656999993,3989.6286034999985,6747.164299,904425935,1377215,0
"perf-test","npgsqlrest-routine-jit-v3.4.7",50,500,"","","60s",2508,35.336124543194515,401.44471087878844,361.4698135,710.5739527,817.4452127500001,1032.404957189999,1637.727456,897625740,1366860,0
"large","npgsqlrest-routine-jit-v3.4.7",25,"","",100,"60s",95241,1360.1088449108995,15.70306180680594,14.543989,26.065988,30.752372,42.508128000000056,131.940445,9769059852,11905125,0
"large","npgsqlrest-routine-jit-v3.4.7",50,"","",100,"60s",95326,1361.1472614224406,32.274620677853015,31.191648999999998,49.7245695,59.727008749999996,84.36303724999999,284.297048,9777778472,11915750,0
"large","npgsqlrest-routine-jit-v3.4.7",25,"","",500,"60s",21921,312.8366765052544,67.82012219396908,66.916049,97.44256,107.310153,135.73699619999996,236.040939,11227322412,2740125,0
"large","npgsqlrest-routine-jit-v3.4.7",50,"","",500,"60s",22155,315.7848784769117,140.83046266052793,142.212172,198.90204540000002,217.474153,264.2857538,396.173475,11347170660,2769375,0
"params","npgsqlrest-routine-jit-v3.4.7",100,"","","","60s",914772,13066.870098231666,6.972819070969599,6.128673,11.9871261,15.698343499999995,25.664047410000002,74.202727,196675980,347613360,0
"params","npgsqlrest-routine-jit-v3.4.7",200,"","","","60s",866411,12373.840800000555,13.485142402889934,11.50794,23.953255,31.1844195,44.90766210000002,471.524455,186278365,329236180,0
"params","npgsqlrest-routine-jit-v3.4.7",50,"","","","60s",804895,11496.858579540129,3.9597582200186854,3.667966,6.236561399999998,8.1393063,13.883643999999954,122.165783,173052425,305860100,0
"minimal","npgsqlrest-routine-jit-v3.4.7",100,"","","","30s",615074,15373.591151115541,5.530957243364425,4.3909325,11.771956000000001,14.132204699999996,22.588928100000032,61.241621,124791770,65197844,0
"minimal","npgsqlrest-routine-jit-v3.4.7",200,"","","","30s",561103,14020.058082068035,11.401230369753756,9.802509,21.330515199999997,27.446247900000003,41.99985418,108.524478,113841699,59476918,0
"minimal","npgsqlrest-routine-jit-v3.4.7",500,"","","","30s",507552,12682.608368667134,33.076229930387704,30.751299,58.39369700000001,75.42439304999999,92.57553888999996,181.311077,102976864,53800512,0
"nested","npgsqlrest-routine-jit-v3.4.7",100,100,1,"","60s",111224,1586.9949811708777,55.476149795880055,55.774381500000004,85.5495957,97.92040899999998,138.79202317000005,314.111545,395512544,14125448,0
"nested","npgsqlrest-routine-jit-v3.4.7",50,100,1,"","60s",115264,1645.9510543098872,26.21637258059749,25.4634595,42.0909633,48.575768999999994,69.67866339999999,204.366298,409878784,14638528,0
"nested","npgsqlrest-routine-jit-v3.4.7",100,100,2,"","60s",91085,1299.438035413204,66.1132905614094,64.413864,110.63968400000005,140.3040972,194.63306624000018,461.893883,387657760,11567795,0
"nested","npgsqlrest-routine-jit-v3.4.7",50,100,2,"","60s",93539,1334.8924134060555,31.61929530823539,29.928486,52.407404,64.969457,96.83009501999996,294.560495,398101984,11879453,0
"nested","npgsqlrest-routine-jit-v3.4.7",100,100,3,"","60s",76467,1091.0607570671193,78.31937863114673,77.042505,131.42376400000006,164.28820469999997,245.85037825999953,567.359739,378970452,9711309,0
"nested","npgsqlrest-routine-jit-v3.4.7",50,100,3,"","60s",79262,1131.5767742794808,36.45703215698587,32.832183,64.62921200000005,83.88811549999998,126.53901971999997,390.167887,392822472,10066274,0
"post","npgsqlrest-routine-jit-v3.4.7",100,100,"","","60s",37376,532.5831226190721,153.82963999004517,146.111877,282.4142625,352.22392825,499.339759,933.16431,428428652,9044992,0
"post","npgsqlrest-routine-jit-v3.4.7",200,100,"","","60s",36224,514.8083331282572,305.66435241489336,304.7476265,496.49067570000005,605.15450615,908.1437549999989,1992.602958,415225474,8766208,0
"post","npgsqlrest-routine-jit-v3.4.7",50,100,"","","60s",38164,544.5379642398397,74.78554112139689,70.79854700000001,131.66941500000004,163.78713215,228.8430025300001,428.69379,437457260,9235688,0
"post","npgsqlrest-routine-jit-v3.4.7",100,10,"","","60s",267646,3822.3431376873064,23.654339238007843,22.232602,39.2781555,44.552943,56.0423845,181.096772,338036898,64502686,0
"post","npgsqlrest-routine-jit-v3.4.7",200,10,"","","60s",255927,3651.910219279647,48.22695245973301,47.555947,75.9355066,82.85264299999999,102.28175025999998,238.697017,323235801,61678407,0
"post","npgsqlrest-routine-jit-v3.4.7",50,10,"","","60s",283014,4041.7197279258285,10.996294499469936,9.410252499999999,22.757745000000003,27.0569305,33.9787475,79.457295,357446682,68206374,0
"perf-test","postgrest-v14.14",1,100,"","","60s",5214,74.48136024371696,5.878666263904899,4.3999355,9.1577787,9.65972585,12.466142399999995,20.79673,372587226,2638284,0
"perf-test","postgrest-v14.14",100,100,"","","60s",11844,167.9256653580338,442.386635157717,413.58730049999997,809.0725460000001,963.2811508000002,1294.84562063,2550.211047,846360396,5993064,0
"perf-test","postgrest-v14.14",200,100,"","","60s",11927,167.87288916403966,779.6475865916813,726.814966,1399.871564,1762.431411899999,2515.15377104,5028.06776,852291493,6035062,0
"perf-test","postgrest-v14.14",50,100,"","","60s",11897,169.36480389990123,202.9728452034126,176.649035,401.48292159999994,488.46938299999965,699.1394920399987,1335.508582,850147723,6019882,0
"perf-test","postgrest-v14.14",1,10,"","","60s",16270,232.41265930249264,2.7216885563613857,2.2977410000000003,4.3366691,4.65324745,5.985869699999999,19.586495,117534480,8216350,0
"perf-test","postgrest-v14.14",100,10,"","","60s",75448,1076.537721253021,85.00989845798377,55.9657525,196.24679830000002,258.89943949999997,408.00240499999984,999.650622,545036352,38101240,0
"perf-test","postgrest-v14.14",200,10,"","","60s",73925,1053.4653799706953,174.88347366279265,113.611342,418.5593544000001,549.3599064000002,846.8733882799987,2736.784739,534034200,37332125,0
"perf-test","postgrest-v14.14",50,10,"","","60s",77695,1109.3625505187374,40.643024734487376,29.783636,85.350087,110.644278,168.78403313999993,410.612245,561268680,39235975,0
"perf-test","postgrest-v14.14",1,1,"","","60s",29874,426.7595122265343,2.0405524402155693,1.982749,2.9140657000000014,3.5210021499999993,4.5121346,41.52277,26408616,15056496,0
"perf-test","postgrest-v14.14",100,1,"","","60s",92653,1322.3183043069996,69.9498391299364,45.332978,163.83131400000002,215.897729,342.0812763999992,863.458482,81905252,46697112,0
"perf-test","postgrest-v14.14",200,1,"","","60s",86870,1237.277822095727,149.6784600551504,94.2894955,363.195789,480.0456045000001,754.61600999,2076.526203,76793080,43782480,0
"perf-test","postgrest-v14.14",50,1,"","","60s",95471,1363.2084793918618,33.80229196323503,23.365053,73.708436,96.688514,151.2106060000002,370.198421,84396364,48117384,0
"perf-test","postgrest-v14.14",1,500,"","","60s",1212,17.30330972387345,24.097296585808564,27.1905935,29.3554581,30.922309500000004,38.37780220000001,43.573228,437224152,613272,0
"perf-test","postgrest-v14.14",100,500,"","","60s",2534,35.31005905609286,846.9854310947103,773.436565,1445.1050606000001,1652.1626210999998,2139.300687620001,2789.760005,914130364,1282204,0
"perf-test","postgrest-v14.14",200,500,"","","60s",2615,35.05288494266012,1693.2716549200773,1512.083921,3150.8150194,3562.1436264999993,4595.550174220004,7356.861198,943350790,1323190,0
"perf-test","postgrest-v14.14",50,500,"","","60s",2496,35.197794754234906,411.7629511907047,367.617374,707.6506079999999,826.588565,1096.428871200001,1670.963862,900422016,1262976,0
"large","postgrest-v14.14",25,"","",100,"60s",51041,728.81942401173,30.66536566695398,26.120877,54.574346,67.143022,96.18517199999998,221.86817,5236143067,5716592,0
"large","postgrest-v14.14",50,"","",100,"60s",50971,727.4885936433839,62.634066893764114,43.975674,135.610872,176.957871,269.34066140000044,611.346353,5228961977,5708752,0
"large","postgrest-v14.14",25,"","",500,"60s",11533,164.46144784869622,136.0963066803957,111.675328,246.4907302000003,308.23970679999996,466.4780354,1023.470591,5907052671,1291696,0
"large","postgrest-v14.14",50,"","",500,"60s",11955,170.15694340845886,267.54493619422794,180.438426,589.1187800000001,762.1680372999998,1189.1320398199991,2533.429862,6123195585,1338960,0
"params","postgrest-v14.14",100,"","","","60s",257321,3675.379244027506,25.166528738762135,24.435693,32.525905,40.088478,56.110218799999984,457.936607,60727756,94436807,0
"params","postgrest-v14.14",200,"","","","60s",255556,3649.1306046452914,50.78549099459258,51.421683,63.8983775,77.391235,101.51755950000009,163.32422,60311216,93789052,0
"params","postgrest-v14.14",50,"","","","60s",260827,3725.7524815017887,12.366244956411615,11.701016,16.767977,20.62033599999999,31.80642965999996,164.788611,61555172,95723509,0
"minimal","postgrest-v14.14",100,"","","","30s",279581,6986.257388916651,12.443633840303994,11.269853,18.866774,24.77662,51.834962200000405,285.056776,63433914,26001033,0
"minimal","postgrest-v14.14",200,"","","","30s",272718,6810.909393368431,25.584042107498743,24.08484,37.69825,48.62025049999999,87.44599260000012,853.94348,61876608,25362774,0
"minimal","postgrest-v14.14",500,"","","","30s",258289,6450.115173496673,67.6698397509802,69.416697,93.939733,111.10868359999998,146.06002039999996,348.764991,58602936,24020877,0
"nested","postgrest-v14.14",100,100,1,"","60s",109831,1567.30173377736,55.73509600716502,55.951984,86.336933,100.1059125,141.43698700000002,276.215013,423398505,12520734,0
"nested","postgrest-v14.14",50,100,1,"","60s",114375,1633.1381808665917,26.444059123549742,25.844523,41.9086044,47.96889069999999,67.67861419999998,229.225798,440915625,13038750,0
"nested","postgrest-v14.14",100,100,2,"","60s",90199,1287.1407344316503,67.19329196400247,65.72298,110.54981339999999,141.52764699999994,200.06551638000008,436.015819,410856445,10282686,0
"nested","postgrest-v14.14",50,100,2,"","60s",91747,1310.0447196840953,32.24223295875653,30.531616,53.03966500000001,65.79829299999999,95.89405239999992,217.851276,417907585,10459158,0
"nested","postgrest-v14.14",100,100,3,"","60s",76096,1085.0732711301016,78.3393649111525,77.01669050000001,131.4867145,164.9659755,240.3766485000003,568.261451,399884480,8674944,0
"nested","postgrest-v14.14",50,100,3,"","60s",78816,1125.3413752960266,36.77970753937005,33.601749,63.9014255,82.63987275,121.12164730000009,263.501583,414178080,8985024,0
"post","postgrest-v14.14",100,100,"","","60s",37356,532.3259419973995,152.02422173420732,143.1369725,284.73386,361.5081905,523.8154955499989,1129.698374,439157136,8554524,0
"post","postgrest-v14.14",200,100,"","","60s",36706,520.4121132522835,270.1953100013369,260.5992005,480.7728875,562.9121869999999,812.4900331999966,1465.425775,431515736,8405674,0
"post","postgrest-v14.14",50,100,"","","60s",38220,545.1129435163623,74.69422837425398,71.0785995,131.77536849999998,163.61253849999989,220.5189934999999,441.683104,449314320,8752380,0
"post","postgrest-v14.14",100,10,"","","60s",255832,3653.868937558913,24.789552520240147,22.545495000000003,40.9371901,47.607166499999984,75.41824710000002,323.699115,335651584,58329696,0
"post","postgrest-v14.14",200,10,"","","60s",243061,3469.458523827797,50.66513970580266,48.532952,78.642552,88.612606,139.38864599999994,921.284312,318896032,55417908,0
"post","postgrest-v14.14",50,10,"","","60s",270800,3867.082416773455,11.523056382851053,9.773625500000001,22.987906000000002,27.399478999999996,37.95662410000002,144.069209,355289600,61742400,0
"perf-test","rust-app-v1.97.0",1,100,"","","60s",6431,91.86365696510452,4.050932831441453,4.354705,5.478381,5.81656,8.495605999999986,30.977707,450163569,3254086,0
"perf-test","rust-app-v1.97.0",100,100,"","","60s",11871,167.86457200419665,439.8659419251132,418.348061,793.506291,928.443597,1248.100952499999,1903.979704,830958129,6006726,0
"perf-test","rust-app-v1.97.0",200,100,"","","60s",11954,168.18715190656627,839.3161949212796,780.1077725,1550.2537656000002,1855.5799586500002,2512.4767228699966,5443.685752,836768046,6056314,0
"perf-test","rust-app-v1.97.0",50,100,"","","60s",11961,170.2168440135083,203.40287845464456,182.132533,394.184176,479.001139,675.4642131999999,1361.259445,837258039,6052266,0
"perf-test","rust-app-v1.97.0",1,10,"","","60s",24377,348.22739304586275,1.5999671989170245,1.281596,2.652089,2.841626,3.851014000000012,9.948715,171248425,12310385,0
"perf-test","rust-app-v1.97.0",100,10,"","","60s",101704,1451.296489090355,61.24523789807611,63.138887999999994,89.18896,100.11942134999993,133.31026903,285.167534,714470600,51360520,0
"perf-test","rust-app-v1.97.0",200,10,"","","60s",100340,1430.877784746432,113.96208063522764,119.7371825,176.047414,194.1384545,251.30907222000002,452.71145,704888500,50671700,0
"perf-test","rust-app-v1.97.0",50,10,"","","60s",103686,1480.6162447708482,29.40297961160622,29.423375999999998,44.8302985,50.3991225,66.53262884999988,137.622236,728394150,52361430,0
"perf-test","rust-app-v1.97.0",1,1,"","","60s",50427,720.378487891242,1.1243938978523345,1.035587,1.5551292000000005,1.8480142999999998,2.6461403999999997,7.940317,40896297,25415208,0
"perf-test","rust-app-v1.97.0",100,1,"","","60s",157325,2246.2963395633765,41.13415723070855,37.996172,75.8955226,87.25323739999995,109.52972152000005,181.865287,127590575,79291800,0
"perf-test","rust-app-v1.97.0",200,1,"","","60s",157059,2241.0798318459388,82.62579865160886,82.235368,120.761927,131.3113519,151.72635262000003,233.525761,127374849,79157736,0
"perf-test","rust-app-v1.97.0",50,1,"","","60s",164664,2351.7133443667863,19.550772957489304,17.9655835,35.4471344,40.500974000000014,50.26012079999995,112.579053,133542504,82990656,0
"perf-test","rust-app-v1.97.0",1,500,"","","60s",1428,20.395189244529288,16.1350998557423,16.8721025,18.2023893,19.55483015,28.662774900000006,47.503468,505062180,722568,0
"perf-test","rust-app-v1.97.0",100,500,"","","60s",2516,35.08448648832599,857.7065424026221,771.0893619999999,1479.584281,1699.5907809999999,2194.1256772499996,4540.655895,889871460,1280180,0
"perf-test","rust-app-v1.97.0",200,500,"","","60s",2575,34.86854836236089,2163.4404485611585,1591.915193,4565.989371,5214.463664699999,6383.090157579993,8304.731058,910738875,1593394,0
"perf-test","rust-app-v1.97.0",50,500,"","","60s",2511,35.461853980382116,408.2043278152127,370.393696,702.05775,798.759481,1041.4805273000002,1886.308292,888103035,1270566,0
"large","rust-app-v1.97.0",25,"","",100,"60s",90274,1289.2944306822853,16.872216151405866,16.9249455,27.330182,30.944040999999995,41.42354970000011,111.131612,9255341850,10110688,0
"large","rust-app-v1.97.0",50,"","",100,"60s",91027,1299.7008614996605,34.53267033459355,34.559769,52.190635600000014,59.86648829999999,84.17916180000005,209.512361,9332543175,10195024,0
"large","rust-app-v1.97.0",25,"","",500,"60s",22148,316.0749821007243,67.43436633768283,67.2563965,102.69946699999998,116.01435149999998,145.80572469999998,292.365754,11342544500,2480576,0
"large","rust-app-v1.97.0",50,"","",500,"60s",22530,321.18065252888374,138.45683212623118,139.79102849999998,195.58533400000007,215.36171294999997,256.6488102,437.49259,11538176250,2523360,0
"params","rust-app-v1.97.0",100,"","","","60s",662454,9462.320048141393,9.721643025692513,9.67215,14.434900700000005,17.972662649999993,26.12588882999999,231.976449,115266996,243120618,0
"params","rust-app-v1.97.0",200,"","","","60s",681635,9734.800266399736,18.87605056754927,18.829763,27.725343399999996,34.978531699999984,47.86105966000002,514.788245,118604490,250160045,0
"params","rust-app-v1.97.0",50,"","","","60s",671381,9590.798774988276,4.7592672228049135,4.477873,7.404875,8.963459,13.773738999999953,130.650755,116820294,246396827,0
"minimal","rust-app-v1.97.0",100,"","","","30s",506832,12668.74234856868,6.824538160824469,6.7413995,9.905595900000007,13.578173499999998,23.756388700000002,82.92366,81091488,47135376,0
"minimal","rust-app-v1.97.0",200,"","","","30s",507005,12666.40522877834,13.618621785256666,13.297467,21.32742460000001,29.5719212,42.37869544000003,92.619937,81119106,47151465,0
"minimal","rust-app-v1.97.0",500,"","","","30s",504567,12606.744711049923,33.84643657908322,30.765116,60.75976800000001,78.36827869999995,95.54356033999998,171.3269,80729070,46924731,0
"nested","rust-app-v1.97.0",100,100,1,"","60s",112089,1600.0477567341263,54.848709696776375,55.314819,84.956104,96.81139739999995,139.0367258799999,319.902176,380542155,12778146,0
"nested","rust-app-v1.97.0",50,100,1,"","60s",116667,1665.9555363241016,25.897830518158234,25.385381,41.128389000000006,46.78291799999999,65.57125245999993,235.351712,396084465,13300038,0
"nested","rust-app-v1.97.0",100,100,2,"","60s",91461,1304.984746955005,65.31147868053019,63.642555,107.379207,136.132117,193.49077659999978,447.109825,365386695,10426554,0
"nested","rust-app-v1.97.0",50,100,2,"","60s",94211,1345.0228516752015,31.197156495239593,29.802169,51.549425,61.78217,93.60698599999999,293.317628,376372945,10740054,0
"nested","rust-app-v1.97.0",100,100,3,"","60s",76425,1089.6563495345924,78.02823017876293,77.678322,131.17730000000003,161.30834420000002,226.0783154399998,491.623307,351172875,8712450,0
"nested","rust-app-v1.97.0",50,100,3,"","60s",79546,1135.7270459092713,36.4272375829459,32.712074,64.43048,83.6207325,127.47133355000008,296.273141,365513870,9068244,0
"post","rust-app-v1.97.0",100,100,"","","60s",37587,535.053315774417,153.9369816545602,147.609857,282.71271060000004,354.14140499999985,501.6580616599998,1141.964275,383237052,8607423,0
"post","rust-app-v1.97.0",200,100,"","","60s",37087,526.981763104022,283.4843858370295,281.719809,476.24455820000014,558.800578,813.5682562,1463.859839,378139052,8492923,0
"post","rust-app-v1.97.0",50,100,"","","60s",38399,547.7428681606622,74.298405095002,71.485501,128.71928580000008,159.93334009999998,215.41594637999947,486.003863,391516204,8793371,0
"post","rust-app-v1.97.0",100,10,"","","60s",268728,3836.254659717444,23.549103749159137,22.1012265,39.03032700000001,44.194297,55.36629954999998,116.073833,296138256,61269984,0
"post","rust-app-v1.97.0",200,10,"","","60s",256437,3660.540443343874,48.410605423849674,47.908705,76.082316,82.8197978,100.36307819999993,213.217031,282593574,58467636,0
"post","rust-app-v1.97.0",50,10,"","","60s",287027,4098.835102598473,10.836087760106263,9.269397,22.225073,26.234047000000004,33.07273745999999,92.082408,316303754,65442156,0
"perf-test","swoole-php-app-v6.2.1",1,100,"","","60s",7742,110.59151946311664,3.441112551537075,2.7419510000000002,5.047842,5.3188595,7.119993600000001,21.517188,559367242,3956162,0
"perf-test","swoole-php-app-v6.2.1",100,100,"","","60s",14936,212.0517005603354,375.38905495955976,360.027242,645.221646,770.02593925,1004.4145645499998,2083.019759,1079140936,7632296,0
"perf-test","swoole-php-app-v6.2.1",200,100,"","","60s",15047,212.21767177769976,715.8122459791339,708.30184,1168.37372,1440.7661005999996,1929.6241039199997,3505.931614,1087160797,7689017,0
"perf-test","swoole-php-app-v6.2.1",50,100,"","","60s",15104,215.06395528096252,172.9221879845081,158.645988,322.6052423000001,383.6667195,537.2588130899994,1241.386781,1091279104,7718144,0
"perf-test","swoole-php-app-v6.2.1",1,10,"","","60s",30308,432.951408459165,1.3066336309225235,1.009037,2.233655,2.4405709999999994,3.2708500000000003,19.71582,221157476,15457080,0
"perf-test","swoole-php-app-v6.2.1",100,10,"","","60s",126145,1800.6556670660877,49.895494801276314,51.443158,71.79793360000001,79.09393699999998,102.33685015999998,196.78061,920480065,64333950,0
"perf-test","swoole-php-app-v6.2.1",200,10,"","","60s",123642,1763.5144681948357,97.26643639037596,102.62676049999999,140.8184489,154.04224424999995,194.02824401999996,353.248865,902215674,63057420,0
"perf-test","swoole-php-app-v6.2.1",50,10,"","","60s",128416,1833.6808750584412,24.0186331684838,23.460846500000002,37.549398499999995,41.419775,53.05237850000004,146.547646,937051552,65492160,0
"perf-test","swoole-php-app-v6.2.1",1,1,"","","60s",53528,764.672327877323,1.038178903302943,0.961832,1.310721,1.6981406499999998,2.527912199999997,10.900946,47372280,27245752,0
"perf-test","swoole-php-app-v6.2.1",100,1,"","","60s",170276,2430.98386104006,38.01830130487038,38.8831895,43.975373000000005,50.3313935,77.97595799999999,144.425715,150694260,86670484,0
"perf-test","swoole-php-app-v6.2.1",200,1,"","","60s",170725,2436.0409077464515,76.0153741062982,78.146273,88.8626944,97.25208699999999,143.19175064000004,239.258861,151091625,86899025,0
"perf-test","swoole-php-app-v6.2.1",50,1,"","","60s",170285,2431.9051420879305,18.908060725401146,18.880728,23.454486000000003,30.685860999999957,40.947172,79.974836,150702225,86675065,0
"perf-test","swoole-php-app-v6.2.1",1,500,"","","60s",1709,24.400777425079735,15.310424132241073,16.275079,17.7108148,19.0360814,27.19369808,32.964658,623335533,873299,0
"perf-test","swoole-php-app-v6.2.1",100,500,"","","60s",3211,44.98915317065391,769.9553924908109,692.567877,1335.397961,1517.215009,1955.2714043,2884.188644,1171170507,1640821,0
"perf-test","swoole-php-app-v6.2.1",200,500,"","","60s",3263,44.89231526262245,1578.356139456938,1453.882613,2752.1653326,3078.7917520999968,3704.7715564200003,5223.452325,1190136831,1667393,0
"perf-test","swoole-php-app-v6.2.1",50,500,"","","60s",3214,45.446834174837235,375.59835992252675,337.5295505,657.4454353,760.57728915,998.8556313,1531.742604,1172264718,1642354,0
"large","swoole-php-app-v6.2.1",25,"","",100,"60s",90115,1287.0307158123667,16.908182226788096,15.669564,27.703718000000013,31.972786000000003,39.89247480000001,104.996056,9243726355,10543455,0
"large","swoole-php-app-v6.2.1",50,"","",100,"60s",90890,1297.7813514979946,34.61009992275242,33.068378499999994,51.63803290000002,63.79804355,77.76320739,154.488016,9323223530,10634130,0
"large","swoole-php-app-v6.2.1",25,"","",500,"60s",22110,315.5088643406978,68.25432640180946,59.3469145,117.24542100000001,129.63273695,155.03072817999998,286.212326,11324233470,2586870,0
"large","swoole-php-app-v6.2.1",50,"","",500,"60s",22315,318.04992587387324,140.68943331234595,135.216715,201.64389800000012,261.21383,337.98306520000006,581.089755,11429229755,2610855,0
"params","swoole-php-app-v6.2.1",100,"","","","60s",595213,8501.427440433317,10.834303668291541,10.514942,16.375103200000005,20.513748,26.878266000000007,99.533575,134518138,221419236,0
"params","swoole-php-app-v6.2.1",200,"","","","60s",599711,8565.000624637665,21.542962785811277,21.280503,32.863174,39.1565165,49.51666710000004,120.142384,135534686,223092492,0
"params","swoole-php-app-v6.2.1",50,"","","","60s",591364,8447.35654951541,5.414453669404958,5.0735969999999995,8.668456,10.45425235,13.93197943,48.390908,133648264,219987408,0
"minimal","swoole-php-app-v6.2.1",100,"","","","30s",431893,10794.28910510976,8.032747943321601,8.02677,12.779573999999998,16.317594599999996,23.010200920000006,69.960889,92377242,42325514,0
"minimal","swoole-php-app-v6.2.1",200,"","","","30s",431328,10777.553012184453,16.09044092471382,16.331246,26.3598187,33.21518699999997,44.898219199999986,107.978676,92256136,42270144,0
"minimal","swoole-php-app-v6.2.1",500,"","","","30s",428690,10705.635147036126,40.41586680045406,40.649617,71.2142869,84.35120894999999,105.29695358999999,192.912207,91691908,42011620,0
"nested","swoole-php-app-v6.2.1",100,100,1,"","60s",139605,1992.4395966739805,44.8478414127857,46.168057,66.2262254,73.50632419999997,99.64264603999997,209.109366,551020935,16612995,0
"nested","swoole-php-app-v6.2.1",50,100,1,"","60s",146479,2091.8168393449905,20.9297118886668,20.282878,34.263443800000005,38.479019,49.06034116000001,131.016349,578152613,17431001,0
"nested","swoole-php-app-v6.2.1",100,100,2,"","60s",136489,1948.8327616988495,45.665326207080014,46.88564,67.809856,76.16455959999999,103.2310639999998,224.565329,661562183,16242191,0
"nested","swoole-php-app-v6.2.1",50,100,2,"","60s",139901,1997.349030951673,21.956447666864232,21.349577,35.676578,39.980514,50.903986,104.575203,678100147,16648219,0
"nested","swoole-php-app-v6.2.1",100,100,3,"","60s",132649,1893.6183376239374,46.95330015833454,48.393652,69.0909228,77.55919559999997,104.61863711999979,287.095404,762333803,15785231,0
"nested","swoole-php-app-v6.2.1",50,100,3,"","60s",137246,1959.9453897808137,22.33831533923039,21.783381,36.136637,40.4431655,50.94450799999996,143.755891,788752762,16332274,0
"post","swoole-php-app-v6.2.1",100,100,"","","60s",90485,1290.4035538609178,68.54679232788952,69.720406,102.6795598,114.677567,161.3624996000004,300.880464,1162551280,21173490,0
